,L,mu,theta,forget_func,jaccard_sim,rbo
240,1.0,0.07586448275862069,0.03104137931034483,exp,0.21428571428571427,0.2957649411528037
241,1.0,0.07586448275862069,0.03448931034482759,exp,0.21739130434782608,0.29740682701467014
242,1.0,0.07586448275862069,0.03793724137931035,exp,0.23076923076923078,0.29922187300434056
243,1.0,0.07586448275862069,0.041385172413793116,exp,0.2413793103448276,0.30618390868390866
244,1.0,0.07586448275862069,0.044833103448275874,exp,0.25,0.31462293878960546
245,1.0,0.07586448275862069,0.04828103448275863,exp,0.25,0.32044112139576786
246,1.0,0.07586448275862069,0.05172896551724139,exp,0.2649122807017544,0.33202775742135604
247,1.0,0.07586448275862069,0.05517689655172415,exp,0.2727272727272727,0.33571757666913377
248,1.0,0.07586448275862069,0.05862482758620691,exp,0.29411764705882354,0.3389335317460317
249,1.0,0.07586448275862069,0.062072758620689665,exp,0.3076923076923077,0.34444444444444444
250,1.0,0.07586448275862069,0.06552068965517242,exp,0.3333333333333333,0.3519075963718821
251,1.0,0.07586448275862069,0.06896862068965517,exp,0.3333333333333333,0.36105325209977324
252,1.0,0.07586448275862069,0.07241655172413794,exp,0.3684210526315789,0.38319701149347707
253,1.0,0.07931241379310346,1e-05,exp,0.15789473684210525,0.25256944444444446
254,1.0,0.07931241379310346,0.003457931034482759,exp,0.16666666666666666,0.25841980990790514
255,1.0,0.07931241379310346,0.006905862068965518,exp,0.1724137931034483,0.26699487020592605
256,1.0,0.07931241379310346,0.010353793103448278,exp,0.18181818181818182,0.2713010204081633
257,1.0,0.07931241379310346,0.013801724137931036,exp,0.2,0.27619346742723366
258,1.0,0.07931241379310346,0.017249655172413794,exp,0.2,0.2775851623386225
259,1.0,0.07931241379310346,0.020697586206896556,exp,0.2,0.27777777777777773
260,1.0,0.07931241379310346,0.024145517241379314,exp,0.2,0.28515873015873017
261,1.0,0.07931241379310346,0.027593448275862072,exp,0.2,0.288397900612214
262,1.0,0.07931241379310346,0.03104137931034483,exp,0.20606060606060606,0.2957649411528037
263,1.0,0.07931241379310346,0.03448931034482759,exp,0.21739130434782608,0.2964732142857143
264,1.0,0.07931241379310346,0.03793724137931035,exp,0.23076923076923078,0.29841670998883885
265,1.0,0.07931241379310346,0.041385172413793116,exp,0.23809523809523808,0.302274551882395
266,1.0,0.07931241379310346,0.044833103448275874,exp,0.2413793103448276,0.3120748299319728
267,1.0,0.07931241379310346,0.04828103448275863,exp,0.25,0.3169313581871631
268,1.0,0.07931241379310346,0.05172896551724139,exp,0.25,0.3279365079365079
269,1.0,0.07931241379310346,0.05517689655172415,exp,0.2727272727272727,0.33550408645564356
270,1.0,0.07931241379310346,0.05862482758620691,exp,0.27636363636363637,0.3358156017771402
271,1.0,0.07931241379310346,0.062072758620689665,exp,0.3,0.34062993719243717
272,1.0,0.07931241379310346,0.06552068965517242,exp,0.3333333333333333,0.346459556735999
273,1.0,0.07931241379310346,0.06896862068965517,exp,0.3333333333333333,0.3539552335400086
274,1.0,0.07931241379310346,0.07241655172413794,exp,0.3333333333333333,0.359544244682653
275,1.0,0.07931241379310346,0.07586448275862069,exp,0.3684210526315789,0.3760519709049121
276,1.0,0.08276034482758622,1e-05,exp,0.15789473684210525,0.2501115947544519
277,1.0,0.08276034482758622,0.003457931034482759,exp,0.16666666666666666,0.2578472216292729
278,1.0,0.08276034482758622,0.006905862068965518,exp,0.1724137931034483,0.26699487020592605
279,1.0,0.08276034482758622,0.010353793103448278,exp,0.17647058823529413,0.2713010204081633
280,1.0,0.08276034482758622,0.013801724137931036,exp,0.19375,0.27397691594120166
281,1.0,0.08276034482758622,0.017249655172413794,exp,0.2,0.27777777777777773
282,1.0,0.08276034482758622,0.020697586206896556,exp,0.2,0.27777777777777773
283,1.0,0.08276034482758622,0.024145517241379314,exp,0.2,0.27777777777777773
284,1.0,0.08276034482758622,0.027593448275862072,exp,0.2,0.2890797586252132
285,1.0,0.08276034482758622,0.03104137931034483,exp,0.2,0.2906443844755533
286,1.0,0.08276034482758622,0.03448931034482759,exp,0.21428571428571427,0.2964732142857143
287,1.0,0.08276034482758622,0.03793724137931035,exp,0.21739130434782608,0.2959684322123048
288,1.0,0.08276034482758622,0.041385172413793116,exp,0.23076923076923078,0.2976765496408354
289,1.0,0.08276034482758622,0.044833103448275874,exp,0.23973727422003283,0.30618390868390866
290,1.0,0.08276034482758622,0.04828103448275863,exp,0.25,0.3133106862273529
291,1.0,0.08276034482758622,0.05172896551724139,exp,0.25,0.31462293878960546
292,1.0,0.08276034482758622,0.05517689655172415,exp,0.25925925925925924,0.32836416664977036
293,1.0,0.08276034482758622,0.05862482758620691,exp,0.2727272727272727,0.33571757666913377
294,1.0,0.08276034482758622,0.062072758620689665,exp,0.28285714285714286,0.33571757666913377
295,1.0,0.08276034482758622,0.06552068965517242,exp,0.30434782608695654,0.3443452380952381
296,1.0,0.08276034482758622,0.06896862068965517,exp,0.3333333333333333,0.346459556735999
297,1.0,0.08276034482758622,0.07241655172413794,exp,0.3333333333333333,0.3539552335400086
298,1.0,0.08276034482758622,0.07586448275862069,exp,0.3333333333333333,0.36342001368989313
299,1.0,0.08276034482758622,0.07931241379310346,exp,0.3684210526315789,0.37729683235635614
300,1.0,0.08620827586206897,1e-05,exp,0.15789473684210525,0.2501115947544519
301,1.0,0.08620827586206897,0.003457931034482759,exp,0.16666666666666666,0.2578472216292729
302,1.0,0.08620827586206897,0.006905862068965518,exp,0.1724137931034483,0.26699487020592605
303,1.0,0.08620827586206897,0.010353793103448278,exp,0.17647058823529413,0.2713010204081633
304,1.0,0.08620827586206897,0.013801724137931036,exp,0.1875,0.27329664383235813
305,1.0,0.08620827586206897,0.017249655172413794,exp,0.2,0.27640296361887273
306,1.0,0.08620827586206897,0.020697586206896556,exp,0.2,0.27706928932274955
307,1.0,0.08620827586206897,0.024145517241379314,exp,0.2,0.27777777777777773
308,1.0,0.08620827586206897,0.027593448275862072,exp,0.2,0.2853646584896585
309,1.0,0.08620827586206897,0.03104137931034483,exp,0.2,0.28926436341766115
310,1.0,0.08620827586206897,0.03448931034482759,exp,0.20606060606060606,0.29470199120592516
311,1.0,0.08620827586206897,0.03793724137931035,exp,0.21739130434782608,0.2937134955745724
312,1.0,0.08620827586206897,0.041385172413793116,exp,0.23076923076923078,0.29740682701467014
